D:/training/sample279.wav,74,75,75,74,74,74,75,50
D:/training/sample280.wav,79,67,57,50,79,50,57,79
D:/training/sample284.wav,50,68,69,68,69,50,77,47
D:/training/sample286.wav,48,50,48,49,60,50,48,53
D:/training/sample287.wav,48,57,50,52,48,52,48,50
D:/training/sample288.wav,50,49,50,48,52,53,49,50
D:/training/sample290.wav,53,57,55,57,50,57,60,52
D:/training/sample291.wav,67,57,60,57,67,60,57,61
D:/training/sample293.wav,55,57,55,57,69,50,50,51
D:/training/sample297.wav,79,68,69,79,69,79,50,48
D:/training/sample299.wav,72,57,75,62,63,48,72,48
D:/training/sample300.wav,49,50,53,57,55,55,48,52
D:/training/sample301.wav,50,48,50,53,54,50,48,50
D:/training/sample302.wav,47,60,47,47,59,57,54,55
D:/training/sample304.wav,57,50,57,57,50,50,49,50
D:/training/sample305.wav,51,50,50,50,48,50,67,49
D:/training/sample307.wav,62,62,50,50,69,62,69,62
D:/training/sample308.wav,62,50,48,50,47,53,50,50
D:/training/sample309.wav,66,49,54,49,48,47,54,54
D:/training/sample310.wav,61,54,47,49,69,69,79,68
D:/training/sample313.wav,50,49,47,51,51,56,48,47
D:/training/sample315.wav,52,50,47,48,55,57,57,79
D:/training/sample317.wav,50,62,60,59,79,78,57,57
D:/training/sample318.wav,57,62,50,62,60,79,78,59
D:/training/sample319.wav,54,47,68,69,70,69,69,71
D:/training/sample320.wav,47,54,54,68,78,54,56,54
D:/training/sample321.wav,49,49,72,54,68,61,63,52
D:/training/sample322.wav,49,66,48,49,52,66,49,51
D:/training/sample323.wav,54,79,68,79,68,79,68,79
D:/training/sample324.wav,61,59,47,49,51,47,54,47
D:/training/sample325.wav,54,61,60,59,58,55,53,52
D:/training/sample331.wav,54,78,54,78,46,78,59,54
D:/training/sample333.wav,61,66,67,61,62,61,61,62
D:/training/sample335.wav,48,55,60,50,59,50,64,48
D:/training/sample336.wav,68,67,68,67,68,51,79,79
D:/training/sample337.wav,49,52,50,49,68,49,68,68
D:/training/sample339.wav,78,54,52,71,52,52,53,53
D:/training/sample341.wav,52,50,49,68,49,68,47,47
D:/training/sample343.wav,69,68,78,76,78,78,54,79
D:/training/sample346.wav,79,71,71,73,73,54,47,47
D:/training/sample347.wav,59,63,61,47,61,79,52,79
D:/training/sample353.wav,67,64,73,62,67,64,57,67
D:/training/sample354.wav,47,61,62,61,69,62,54,54
D:/training/sample355.wav,69,68,69,69,73,73,51,47
D:/training/sample357.wav,54,61,47,51,47,47,47,47
D:/training/sample358.wav,62,66,70,79,70,71,66,68
D:/training/sample360.wav,68,49,68,49,49,49,49,47
D:/training/sample361.wav,67,55,54,67,55,67,67,55
D:/training/sample362.wav,78,79,78,55,55,73,55,54
D:/training/sample363.wav,66,67,67,55,67,55,54,55
D:/training/sample364.wav,66,54,79,79,55,47,55,47
D:/training/sample365.wav,57,56,54,55,51,54,58,58
D:/training/sample366.wav,59,49,51,49,54,54,55,48
D:/training/sample367.wav,56,58,54,54,55,54,49,51
D:/training/sample368.wav,47,48,72,71,47,79,50,50
D:/training/sample370.wav,56,53,61,56,53,51,54,58
D:/training/sample371.wav,52,51,49,54,49,58,49,49
D:/training/sample372.wav,71,52,51,56,53,55,49,55
D:/training/sample373.wav,47,49,73,48,49,49,49,79
D:/training/sample374.wav,71,71,70,55,54,55,58,58
D:/training/sample379.wav,56,49,54,58,58,55,54,59
D:/training/sample380.wav,48,56,53,51,79,46,47,48
D:/training/sample382.wav,51,54,55,52,51,49,54,49
D:/training/sample383.wav,49,51,56,58,47,58,46,47
D:/training/sample384.wav,53,49,51,51,53,56,58,56
D:/training/sample385.wav,58,46,47,58,58,46,47,47
D:/training/sample386.wav,53,75,51,51,49,49,49,49
D:/training/sample387.wav,53,51,58,49,51,61,58,47
D:/training/sample393.wav,75,77,75,77,63,65,68,70
D:/training/sample397.wav,65,68,63,63,64,61,61,61
D:/training/sample398.wav,63,58,58,58,58,58,58,59
D:/training/sample400.wav,65,65,79,63,61,61,62,61
D:/training/sample401.wav,65,63,61,58,62,61,58,58
D:/training/sample402.wav,47,46,58,59,62,51,48,47
D:/training/sample410.wav,58,58,59,58,59,58,58,58
D:/training/sample412.wav,61,58,56,58,58,58,58,59
D:/training/sample413.wav,49,49,53,64,49,64,65,49
D:/training/sample414.wav,63,61,58,58,58,59,58,58
D:/training/sample415.wav,58,47,49,51,53,49,46,47
D:/training/sample420.wav,46,47,47,48,48,55,74,47
D:/training/sample424.wav,52,47,52,47,61,47,49,61
D:/training/sample427.wav,55,56,66,67,66,54,53,52
D:/training/sample428.wav,61,64,66,64,57,58,57,57
D:/training/sample429.wav,64,62,55,57,62,57,61,61
D:/training/sample430.wav,57,69,69,69,69,70,69,67
D:/training/sample432.wav,74,72,76,79,76,79,69,67
D:/training/sample433.wav,71,62,64,64,64,64,52,52
D:/training/sample434.wav,47,47,65,60,61,57,56,68
D:/training/sample436.wav,67,65,62,55,53,50,65,55
D:/training/sample437.wav,59,59,69,64,56,55,53,69
D:/training/sample438.wav,70,79,76,76,79,76,74,74
D:/training/sample440.wav,61,57,60,57,57,62,57,56
D:/training/sample441.wav,50,55,50,55,50,48,47,48
D:/training/sample442.wav,68,66,67,66,67,66,66,56
D:/training/sample443.wav,60,64,70,60,70,55,70,70
D:/training/sample444.wav,72,60,60,57,69,58,76,67
D:/training/sample445.wav,79,67,66,63,57,57,57,57
D:/training/sample446.wav,69,77,50,76,50,79,50,60
D:/training/sample447.wav,61,56,47,61,47,68,47,68
D:/training/sample448.wav,56,52,54,55,54,79,57,73
D:/training/sample449.wav,49,61,64,61,61,61,47,48
D:/training/sample450.wav,59,54,59,61,69,61,61,61
D:/training/sample451.wav,48,47,48,66,73,76,79,76
D:/training/sample452.wav,78,71,66,64,48,47,47,47
D:/training/sample453.wav,47,73,79,64,79,47,48,49
D:/training/sample454.wav,64,71,54,79,78,78,54,55
D:/training/sample458.wav,66,65,49,61,61,49,61,49
D:/training/sample459.wav,58,58,69,70,69,68,69,70
D:/training/sample460.wav,79,79,73,79,64,54,47,50
D:/training/sample461.wav,59,79,77,79,79,79,73,79
D:/training/sample462.wav,47,77,70,77,56,55,59,68
D:/training/sample463.wav,70,70,77,78,56,79,54,54
D:/training/sample464.wav,58,70,71,47,46,47,68,61
D:/training/sample465.wav,58,59,58,59,70,58,78,59
D:/training/sample466.wav,56,49,50,70,70,47,46,48
D:/training/sample467.wav,78,61,79,49,49,61,61,78
D:/training/sample468.wav,59,61,61,49,48,49,48,49
D:/training/sample469.wav,61,52,47,61,47,52,53,49
D:/training/sample470.wav,49,59,47,49,50,56,59,50
D:/training/sample471.wav,47,70,59,71,56,48,47,68
D:/training/sample472.wav,49,49,47,49,68,49,68,49
D:/training/sample473.wav,77,69,79,79,79,77,79,79
D:/training/sample474.wav,59,59,62,60,62,60,62,54
D:/training/sample475.wav,76,47,57,54,52,47,54,49
D:/training/sample476.wav,62,70,62,70,70,62,70,70
D:/training/sample477.wav,58,56,58,58,56,55,53,55
D:/training/sample478.wav,55,55,55,55,55,55,56,55
D:/training/sample481.wav,49,48,48,50,49,48,49,49
D:/training/sample482.wav,48,64,49,64,49,50,48,48
D:/training/sample483.wav,49,48,49,48,50,49,54,64
D:/training/sample484.wav,62,60,64,49,64,64,52,64
D:/training/sample485.wav,52,64,60,50,69,62,49,69
D:/training/sample486.wav,76,64,64,64,64,64,64,65
D:/training/sample487.wav,71,78,72,60,59,59,60,62
D:/training/sample489.wav,59,57,55,57,57,57,57,51
D:/training/sample490.wav,64,67,79,67,64,79,64,62
D:/training/sample491.wav,52,73,68,66,54,54,53,52
D:/training/sample492.wav,57,55,52,67,55,55,55,53
D:/training/sample494.wav,62,60,59,60,57,57,60,64
D:/training/sample495.wav,72,74,72,76,75,76,77,76
D:/training/sample496.wav,53,65,53,79,53,79,53,79
D:/training/sample497.wav,52,71,79,76,79,76,62,77
D:/training/sample498.wav,53,55,59,60,60,62,60,57
D:/training/sample499.wav,78,59,69,54,59,74,62,49
D:/training/sample500.wav,62,64,59,49,52,71,70,79
D:/training/sample501.wav,64,62,64,62,64,62,64,62
D:/training/sample502.wav,54,57,76,67,66,55,55,54
D:/training/sample503.wav,77,76,77,51,51,50,52,52
D:/training/sample506.wav,59,61,64,57,64,57,64,57
D:/training/sample508.wav,62,50,62,64,66,66,57,66
D:/training/sample509.wav,69,49,57,69,57,69,57,66
D:/training/sample512.wav,73,66,73,69,78,73,69,49
D:/training/sample513.wav,54,55,54,66,54,55,54,52
D:/training/sample514.wav,58,61,79,58,63,70,52,51
D:/training/sample516.wav,54,52,54,52,54,52,54,55
D:/training/sample517.wav,57,47,49,68,49,57,64,64
D:/training/sample518.wav,47,66,68,69,79,79,68,69
D:/training/sample520.wav,50,51,59,59,47,59,59,47
D:/training/sample521.wav,64,71,71,59,71,59,71,59
D:/training/sample522.wav,49,48,59,64,59,47,71,59
D:/training/sample523.wav,79,68,64,76,50,74,52,76
D:/training/sample525.wav,55,64,76,62,74,74,59,53
D:/training/sample526.wav,76,53,50,57,53,69,55,53
D:/training/sample527.wav,76,76,64,65,53,50,62,51
D:/training/sample529.wav,53,71,49,52,61,49,47,49
D:/training/sample530.wav,56,69,57,68,79,69,59,59
D:/training/sample531.wav,52,59,76,64,65,47,53,57
D:/training/sample532.wav,53,76,59,57,59,52,59,49
D:/training/sample544.wav,47,47,47,47,61,58,47,58
D:/training/sample545.wav,46,46,58,58,46,47,58,47
D:/training/sample548.wav,47,67,58,65,58,47,60,58
D:/training/sample549.wav,66,68,47,68,47,68,47,68
D:/training/sample551.wav,47,58,77,47,58,58,72,59
D:/training/sample552.wav,47,53,46,47,46,47,50,47
D:/training/sample553.wav,47,46,47,58,47,58,58,46
D:/training/sample554.wav,75,53,66,72,77,53,77,79
D:/training/sample555.wav,79,56,47,79,77,75,70,65
D:/training/sample556.wav,54,57,55,57,55,57,55,56
D:/training/sample557.wav,64,50,64,52,64,71,67,67
D:/training/sample559.wav,77,65,63,66,68,68,68,47
D:/training/sample560.wav,52,68,58,61,58,47,58,47
D:/training/sample561.wav,46,77,46,65,58,47,58,59
D:/training/sample562.wav,46,47,46,58,47,58,53,58
D:/training/sample563.wav,52,51,49,47,49,47,58,59
D:/training/sample564.wav,58,58,46,47,47,53,65,52
D:/training/sample569.wav,73,49,49,49,47,79,47,79
D:/training/sample580.wav,55,66,75,66,62,69,73,72
D:/training/sample582.wav,47,58,53,60,53,57,65,47
D:/training/sample583.wav,62,58,58,46,47,51,47,62
D:/training/sample585.wav,47,46,47,62,58,62,60,47
D:/training/sample586.wav,65,67,65,67,68,69,60,47
D:/training/sample587.wav,53,47,79,63,64,57,60,47
D:/training/sample588.wav,65,65,65,66,63,60,63,60
D:/training/sample589.wav,79,72,61,62,74,68,63,56
D:/training/sample590.wav,79,79,55,79,53,65,47,65
D:/training/sample591.wav,78,66,78,79,78,73,59,69
D:/training/sample593.wav,63,62,47,62,65,60,47,65
D:/training/sample596.wav,79,75,77,79,47,79,47,79
D:/training/sample597.wav,65,63,65,47,65,70,69,65
D:/training/sample603.wav,74,62,62,79,64,76,64,64
D:/training/sample604.wav,55,57,57,57,57,55,57,57
D:/training/sample605.wav,52,50,59,52,50,57,62,57
D:/training/sample606.wav,57,57,55,57,57,57,55,58
D:/training/sample608.wav,62,55,48,50,60,59,55,57
D:/training/sample614.wav,62,60,79,79,52,46,48,49
D:/training/sample617.wav,50,51,51,69,70,69,70,55
D:/training/sample620.wav,74,56,57,55,76,58,57,55
D:/training/sample621.wav,52,53,52,50,52,55,57,57
D:/training/sample622.wav,51,56,51,57,79,56,52,51
D:/training/sample627.wav,52,79,74,74,62,79,69,79
D:/training/sample628.wav,77,50,69,79,65,60,67,62
D:/training/sample629.wav,57,48,60,52,52,48,49,52
D:/training/sample630.wav,58,47,48,52,53,52,48,47
D:/training/sample634.wav,57,67,53,52,47,57,69,55
D:/training/sample635.wav,78,78,47,78,47,78,47,57
D:/training/sample636.wav,49,50,55,53,53,47,48,52
D:/training/sample637.wav,50,65,52,47,57,64,47,57
D:/training/sample638.wav,46,47,70,53,55,55,58,77
D:/training/sample639.wav,70,48,60,79,79,79,48,51
D:/training/sample640.wav,67,79,77,75,79,70,47,79
D:/training/sample641.wav,58,51,60,51,60,58,63,58
D:/training/sample642.wav,63,63,58,63,65,53,65,53
D:/training/sample646.wav,51,48,50,51,48,79,67,66
D:/training/sample653.wav,64,60,61,60,58,60,60,61
D:/training/sample654.wav,52,52,52,60,52,60,46,47
D:/training/sample655.wav,55,57,55,53,67,53,67,48
D:/training/sample658.wav,55,57,55,53,55,74,55,52
D:/training/sample659.wav,60,58,55,53,50,55,47,48
D:/training/sample660.wav,77,66,65,63,51,48,77,79
D:/training/sample663.wav,56,49,59,60,61,64,59,63
D:/training/sample667.wav,62,61,62,79,79,67,79,62
D:/training/sample670.wav,59,59,58,55,53,50,77,55
D:/training/sample671.wav,62,65,62,67,69,55,65,67
D:/training/sample672.wav,70,69,52,67,68,67,65,52
D:/training/sample673.wav,57,55,53,55,53,55,48,55
D:/training/sample674.wav,65,69,70,69,67,68,67,65
D:/training/sample675.wav,57,58,76,74,76,55,53,55
D:/training/sample676.wav,57,57,55,57,55,53,55,53
D:/training/sample677.wav,79,70,79,79,67,79,67,79
D:/training/sample688.wav,47,48,47,48,46,47,48,60
D:/training/sample689.wav,56,48,54,55,54,54,54,47
D:/training/sample694.wav,48,47,47,47,49,48,58,48
D:/training/sample695.wav,47,49,47,48,63,48,47,63
D:/training/sample696.wav,53,53,48,53,54,48,47,48
D:/training/sample698.wav,56,56,56,56,56,48,48,47
D:/training/sample701.wav,47,47,47,53,48,53,52,47
D:/training/sample702.wav,48,57,55,48,48,60,48,48
D:/training/sample706.wav,53,60,51,51,48,51,63,53
D:/training/sample707.wav,60,53,53,53,47,60,60,48
D:/training/sample708.wav,48,55,55,48,55,48,55,47
D:/training/sample710.wav,53,51,72,72,72,65,65,52
D:/training/sample711.wav,47,48,49,48,48,47,63,47
D:/training/sample713.wav,48,58,79,79,79,77,79,62
D:/training/sample714.wav,70,58,48,47,56,56,56,56
D:/training/sample717.wav,48,56,47,47,54,54,54,55
D:/training/sample719.wav,53,60,60,63,48,60,60,63
D:/training/sample723.wav,55,51,53,51,55,55,67,69
D:/training/sample724.wav,48,48,55,53,55,55,48,47
D:/training/sample725.wav,79,79,63,60,61,60,47,79
D:/training/sample726.wav,65,49,47,60,47,53,58,53
D:/training/sample727.wav,61,61,62,61,62,64,62,62
D:/training/sample728.wav,60,48,79,61,52,61,50,72
D:/training/sample729.wav,57,64,64,63,64,64,62,62
D:/training/sample730.wav,57,49,50,49,48,47,57,47
D:/training/sample732.wav,79,48,79,50,53,55,58,55
D:/training/sample733.wav,62,79,62,58,79,79,53,79
D:/training/sample734.wav,74,62,61,64,64,64,66,66
D:/training/sample736.wav,53,49,57,50,47,57,49,62
D:/training/sample737.wav,62,71,52,64,64,52,50,51
D:/training/sample738.wav,62,74,64,59,64,61,59,57
D:/training/sample740.wav,60,63,54,78,59,59,57,47
D:/training/sample741.wav,66,47,66,47,66,59,47,59
D:/training/sample742.wav,76,78,62,71,52,64,64,52
D:/training/sample744.wav,63,64,61,57,53,54,49,50
D:/training/sample745.wav,57,59,59,59,64,59,64,59
D:/training/sample747.wav,59,59,59,57,59,61,60,59
D:/training/sample752.wav,59,54,54,47,51,47,61,66
D:/training/sample755.wav,47,46,47,46,47,48,53,47
D:/training/sample757.wav,71,70,70,78,63,47,61,63
D:/training/sample759.wav,70,60,62,60,48,47,48,47
D:/training/sample760.wav,70,51,51,58,70,51,70,47
D:/training/sample764.wav,54,79,66,66,55,79,62,62
D:/training/sample765.wav,73,72,60,72,72,55,47,49
D:/training/sample766.wav,48,72,74,75,47,79,47,52
D:/training/sample767.wav,55,79,56,59,60,62,79,65
D:/training/sample769.wav,53,64,52,50,50,51,50,55
D:/training/sample770.wav,54,50,49,75,47,67,63,62
D:/training/sample771.wav,46,47,48,47,46,47,55,47
D:/training/sample772.wav,47,48,63,47,79,78,79,47
D:/training/sample773.wav,61,63,79,61,61,63,61,63
D:/training/sample774.wav,51,47,51,47,79,77,60,77
D:/training/sample775.wav,58,47,51,58,47,47,51,52
D:/training/sample776.wav,60,48,63,62,47,48,79,61
D:/training/sample777.wav,58,63,51,70,70,47,46,47
D:/training/sample778.wav,57,57,69,55,53,50,55,55
D:/training/sample780.wav,71,64,65,67,68,59,59,79
D:/training/sample781.wav,76,69,69,64,60,62,50,50
D:/training/sample782.wav,67,68,69,69,69,67,79,55
D:/training/sample783.wav,64,76,60,62,57,60,79,62
D:/training/sample785.wav,52,53,62,52,53,64,52,52
D:/training/sample787.wav,65,64,62,60,60,60,48,60
D:/training/sample789.wav,60,49,48,53,55,56,55,60
D:/training/sample790.wav,52,60,50,62,50,62,62,50
D:/training/sample791.wav,73,67,65,66,67,68,68,67
D:/training/sample792.wav,60,48,60,60,48,60,48,48
D:/training/sample793.wav,60,60,79,79,53,53,48,48
D:/training/sample794.wav,70,60,70,49,49,70,50,70
D:/training/sample795.wav,57,79,79,57,51,79,49,79
D:/training/sample796.wav,60,48,48,48,49,48,79,57
D:/training/sample797.wav,60,57,48,60,48,62,60,61
D:/training/sample799.wav,79,79,51,58,51,58,51,69
D:/training/sample800.wav,58,53,57,49,48,58,58,67
D:/training/sample801.wav,50,47,47,50,51,50,48,49
D:/training/sample802.wav,67,68,67,76,73,74,74,73
D:/training/sample804.wav,61,55,52,53,47,52,49,49
D:/training/sample806.wav,64,71,49,69,48,47,47,49
D:/training/sample808.wav,52,47,48,71,69,70,49,49
D:/training/sample809.wav,49,50,52,50,47,49,50,49
D:/training/sample810.wav,75,63,64,63,63,47,49,47
D:/training/sample811.wav,65,53,53,53,52,49,49,47
D:/training/sample814.wav,79,79,59,61,48,79,79,55
D:/training/sample816.wav,47,49,49,52,61,48,54,68
D:/training/sample817.wav,69,50,49,64,62,64,63,67
D:/training/sample818.wav,48,79,49,50,49,77,77,78
D:/training/sample821.wav,50,78,71,71,72,71,49,48
D:/training/sample822.wav,68,50,70,71,72,50,49,47
D:/training/sample823.wav,60,61,59,61,61,64,50,49
D:/training/sample828.wav,50,58,55,54,60,49,50,49
D:/training/sample829.wav,49,53,53,52,53,52,53,52
D:/training/sample830.wav,52,52,52,52,49,47,48,79
D:/training/sample831.wav,47,69,70,69,70,47,47,49
D:/training/sample833.wav,64,71,70,69,70,71,49,47
D:/training/sample835.wav,79,73,79,71,70,71,65,56
D:/training/sample836.wav,52,53,52,50,50,50,67,49
D:/training/sample837.wav,59,66,59,79,47,64,54,55
D:/training/sample840.wav,47,70,65,47,79,79,49,79
D:/training/sample841.wav,46,47,46,47,46,47,46,47
D:/training/sample842.wav,58,58,56,58,58,47,61,47
D:/training/sample843.wav,63,63,63,70,68,65,63,59
D:/training/sample844.wav,49,66,47,66,46,47,46,47
D:/training/sample845.wav,46,47,48,46,47,48,46,47
D:/training/sample847.wav,66,52,53,52,65,64,50,51
D:/training/sample848.wav,69,67,66,64,69,50,55,57
D:/training/sample849.wav,69,54,76,79,54,55,55,79
D:/training/sample851.wav,50,62,50,79,52,79,53,50
D:/training/sample853.wav,62,65,62,58,59,59,64,62
D:/training/sample854.wav,57,65,64,64,62,64,65,64
D:/training/sample855.wav,62,62,69,69,69,67,66,64
D:/training/sample856.wav,54,55,69,70,69,69,70,69
D:/training/sample857.wav,70,62,62,55,60,53,55,63
